date,CVS,Price Chopper,SUNY Albany,Walgreens,Albany Armory,Hannaford,Times Union Center,Walmart,Queensbury Mall
2021-04-12 21:20:21,Available Albany Colonie Schenectady Troy Wynantskill ,Unavailable,AvailableSUNY Albany ,Available Schenectady (9) Colonie (0) Albany (0) Rotterdam (5) ,Unavailable,Available Albany Albany,Unavailable,Unavailable,AvailableQueensbury Aviation Mall - Sears 
2021-04-12 21:15:15,Available Albany Colonie Schenectady Troy Wynantskill ,Unavailable,AvailableSUNY Albany ,Available Schenectady (9) Albany (0) Rotterdam (6) ,Unavailable,Available Albany Albany,Unavailable,Unavailable,AvailableQueensbury Aviation Mall - Sears 
2021-04-12 21:10:20,Available Albany Colonie Schenectady Troy Wynantskill ,Unavailable,AvailableSUNY Albany ,Available Schenectady (9) Albany (0) Rotterdam (6) ,Unavailable,Available Albany Albany,Unavailable,Unavailable,AvailableQueensbury Aviation Mall - Sears 
2021-04-12 21:05:17,Available Albany Colonie Schenectady Troy Wynantskill ,Unavailable,AvailableSUNY Albany ,Available Schenectady (9) Albany (0) Rotterdam (6) ,Unavailable,Available Albany Albany,Unavailable,Unavailable,AvailableQueensbury Aviation Mall - Sears 
2021-04-12 21:00:16,Available Albany Colonie Schenectady Troy Wynantskill ,Unavailable,AvailableSUNY Albany ,Available Schenectady (9) Albany (0) Rotterdam (6) ,Unavailable,Available Albany Albany,Unavailable,Unavailable,AvailableQueensbury Aviation Mall - Sears 
2021-04-12 20:55:18,Available Albany Colonie Schenectady Troy Wynantskill ,Unavailable,AvailableSUNY Albany ,Available Schenectady (9) Albany (0) Rotterdam (7) ,Unavailable,Available Albany Albany,Unavailable,Unavailable,AvailableQueensbury Aviation Mall - Sears 
2021-04-12 20:50:15,Available Albany Colonie Schenectady Troy Wynantskill ,Unavailable,AvailableSUNY Albany ,Available Schenectady (9) Albany (0) Rotterdam (7) ,Unavailable,Available Albany Albany,Unavailable,Unavailable,AvailableQueensbury Aviation Mall - Sears 
2021-04-12 20:45:18,Available Albany Colonie Schenectady Troy Wynantskill ,Unavailable,AvailableSUNY Albany ,Available Schenectady (9) Albany (0) Rotterdam (7) ,Unavailable,Available Albany Albany Latham,Unavailable,Available Glenmont (1) ,AvailableQueensbury Aviation Mall - Sears 
2021-04-12 20:40:19,Available Albany Colonie Schenectady Troy Wynantskill ,Unavailable,AvailableSUNY Albany ,Available Schenectady (9) Albany (0) Rotterdam (7) ,Unavailable,Available Albany Albany,Unavailable,Available Glenmont (1) ,AvailableQueensbury Aviation Mall - Sears 
2021-04-12 20:35:20,Available Albany Colonie Schenectady Troy Wynantskill ,Unavailable,AvailableSUNY Albany ,Available Schenectady (10) Albany (0) Rotterdam (8) ,Unavailable,Available Albany Albany,Unavailable,Available Glenmont (1) Clifton Park (1) ,AvailableQueensbury Aviation Mall - Sears 
2021-04-12 20:30:16,Available Albany Colonie Schenectady Troy Wynantskill ,Unavailable,AvailableSUNY Albany ,Available Schenectady (10) Albany (0) Rotterdam (8) ,Unavailable,Available Albany Albany,Unavailable,Available Clifton Park (1) ,AvailableQueensbury Aviation Mall - Sears 
2021-04-12 20:25:18,Available Albany Colonie Schenectady Troy Wynantskill ,Unavailable,AvailableSUNY Albany ,Available Schenectady (11) Albany (0) Rotterdam (9) ,Unavailable,Available Albany Albany,Unavailable,Available Clifton Park (1) Schenectady (2) ,AvailableQueensbury Aviation Mall - Sears 
2021-04-12 20:20:19,Available Albany Colonie Schenectady Troy Wynantskill ,Unavailable,AvailableSUNY Albany ,Available Schenectady (11) Albany (0) Rotterdam (9) ,Unavailable,Available Albany Albany Latham,Unavailable,Available Clifton Park (1) Schenectady (2) ,AvailableQueensbury Aviation Mall - Sears 
2021-04-12 20:15:15,Available Albany Colonie Schenectady Troy Wynantskill ,Unavailable,AvailableSUNY Albany ,Available Schenectady (11) Albany (0) Rotterdam (9) ,Unavailable,Available Albany Albany Troy,Unavailable,Available Clifton Park (1) Schenectady (2) ,AvailableQueensbury Aviation Mall - Sears 
2021-04-12 20:10:16,Available Albany Colonie Schenectady Troy Wynantskill ,Unavailable,AvailableSUNY Albany ,Available Schenectady (12) Albany (0) Rotterdam (9) ,Unavailable,Available Albany Albany Troy,Unavailable,Available Clifton Park (1) Schenectady (2) ,AvailableQueensbury Aviation Mall - Sears 
2021-04-12 20:05:19,Available Albany Colonie Schenectady Troy Wynantskill ,Unavailable,AvailableSUNY Albany ,Available Schenectady (12) Albany (0) Rotterdam (9) ,Unavailable,Available Albany Albany Troy,Unavailable,Available Glenmont (1) Clifton Park (1) Schenectady (3) ,AvailableQueensbury Aviation Mall - Sears 
2021-04-12 20:00:15,Available Albany Colonie Schenectady Troy Wynantskill ,Unavailable,AvailableSUNY Albany ,Available Schenectady (12) Albany (0) Rotterdam (9) ,Unavailable,Available Albany Albany,Unavailable,Available Glenmont (1) Clifton Park (1) Schenectady (3) ,AvailableQueensbury Aviation Mall - Sears 
2021-04-12 19:55:19,Available Albany Colonie Schenectady Troy Wynantskill ,Unavailable,AvailableSUNY Albany ,Available Schenectady (12) Albany (0) Rotterdam (10) ,Unavailable,Available Albany Albany,Unavailable,Available Glenmont (1) Clifton Park (1) Schenectady (3) ,AvailableQueensbury Aviation Mall - Sears 
2021-04-12 19:50:23,Available Albany Colonie Schenectady Troy Wynantskill ,Unavailable,AvailableSUNY Albany ,Available Schenectady (13) Albany (0) Rotterdam (10) ,Unavailable,Available Albany Albany Troy,Unavailable,Available Glenmont (1) ,AvailableQueensbury Aviation Mall - Sears 
2021-04-12 19:45:20,Available Albany Colonie Schenectady Troy Wynantskill ,Unavailable,AvailableSUNY Albany ,Available Schenectady (13) Albany (0) Rotterdam (10) ,Unavailable,Available Albany Albany,Unavailable,Available Glenmont (1) ,AvailableQueensbury Aviation Mall - Sears 
2021-04-12 19:40:14,Available Albany Colonie Schenectady Troy Wynantskill ,Unavailable,AvailableSUNY Albany ,Available Schenectady (13) Albany (0) Rotterdam (10) ,Unavailable,Available Albany Albany,Unavailable,Available Glenmont (1) ,AvailableQueensbury Aviation Mall - Sears 
2021-04-12 19:35:14,Available Albany Colonie Glenville Schenectady Troy Wynantskill ,Unavailable,AvailableSUNY Albany ,Available Schenectady (13) Albany (0) Rotterdam (11) ,Unavailable,Available Albany Albany,Unavailable,Available Glenmont (1) Clifton Park (1) ,AvailableQueensbury Aviation Mall - Sears 
2021-04-12 19:30:16,Available Albany Colonie Glenville Schenectady Troy Wynantskill ,Unavailable,AvailableSUNY Albany ,Available Schenectady (13) Albany (0) Rotterdam (11) ,Unavailable,Available Albany Albany,Unavailable,Available Clifton Park (1) ,AvailableQueensbury Aviation Mall - Sears 
2021-04-12 19:25:15,Available Albany Colonie Glenville Schenectady Troy Wynantskill ,Unavailable,AvailableSUNY Albany ,Available Schenectady (13) Albany (0) Rotterdam (10) ,Unavailable,Available Albany Albany Troy,Unavailable,Available Clifton Park (1) Schenectady (4) ,AvailableQueensbury Aviation Mall - Sears 
2021-04-12 19:20:18,Available Albany Colonie Schenectady Troy Wynantskill ,Unavailable,AvailableSUNY Albany ,Available Schenectady (13) Albany (0) Rotterdam (10) ,Unavailable,Available Albany Albany Troy,Unavailable,Available Schenectady (4) ,AvailableQueensbury Aviation Mall - Sears 
2021-04-12 19:15:16,Available Albany Colonie Schenectady Troy Wynantskill ,Unavailable,AvailableSUNY Albany ,Available Schenectady (13) Albany (0) Rotterdam (10) ,Unavailable,Available Albany Albany Latham Troy,Unavailable,Available Schenectady (4) ,AvailableQueensbury Aviation Mall - Sears 
2021-04-12 19:10:19,Available Albany Colonie Schenectady Troy Wynantskill ,Unavailable,AvailableSUNY Albany ,Available Schenectady (13) Albany (0) Rotterdam (10) ,Unavailable,Available Albany Albany Latham Troy,Unavailable,Unavailable,AvailableQueensbury Aviation Mall - Sears 
2021-04-12 19:05:21,Available Albany Colonie Schenectady Troy Wynantskill ,Unavailable,AvailableSUNY Albany ,Available Schenectady (13) Albany (0) Rotterdam (10) ,Unavailable,Available Albany Albany Latham Troy,Unavailable,Available Clifton Park (1) ,AvailableQueensbury Aviation Mall - Sears 
2021-04-12 19:00:18,Available Albany Colonie Schenectady Troy Wynantskill ,Unavailable,AvailableSUNY Albany ,Available Schenectady (13) Albany (0) Rotterdam (10) ,Unavailable,Available Albany Albany Latham Troy,Unavailable,Available Clifton Park (1) ,AvailableQueensbury Aviation Mall - Sears 
2021-04-12 18:55:20,Available Albany Colonie Schenectady Troy Wynantskill ,Unavailable,AvailableSUNY Albany ,Available Schenectady (13) Albany (0) Rotterdam (10) ,Unavailable,Available Albany Albany Latham Troy,Unavailable,Available Albany (1) Clifton Park (1) ,AvailableQueensbury Aviation Mall - Sears 
2021-04-12 18:50:18,Available Albany Colonie Schenectady Troy Wynantskill ,Unavailable,AvailableSUNY Albany ,Available Schenectady (13) Albany (0) Rotterdam (10) ,Unavailable,Available Albany Albany Latham Troy,Unavailable,Available Albany (1) Clifton Park (4) ,AvailableQueensbury Aviation Mall - Sears 
2021-04-12 18:45:20,Available Albany Colonie Schenectady Troy Wynantskill ,Unavailable,AvailableSUNY Albany ,Available Schenectady (14) Albany (0) Rotterdam (10) ,Unavailable,Available Albany Albany Latham Troy,Unavailable,Available Albany (1) Clifton Park (4) ,AvailableQueensbury Aviation Mall - Sears 
2021-04-12 18:40:18,Available Albany Colonie Schenectady Troy Wynantskill ,Unavailable,AvailableSUNY Albany ,Available Schenectady (14) Albany (0) Rotterdam (10) ,Unavailable,Available Albany Albany Troy,Unavailable,Available Clifton Park (4) ,AvailableQueensbury Aviation Mall - Sears 
2021-04-12 18:35:19,Available Albany Colonie Schenectady Troy Wynantskill ,Unavailable,AvailableSUNY Albany ,Available Schenectady (14) Albany (0) Rotterdam (11) ,Unavailable,Available Albany Albany Troy,Unavailable,Available Clifton Park (5) ,AvailableQueensbury Aviation Mall - Sears 
2021-04-12 18:30:17,Available Albany Colonie Schenectady Troy Wynantskill ,Unavailable,AvailableSUNY Albany ,Available Schenectady (14) Albany (0) Rotterdam (11) ,Unavailable,Available Albany Albany Troy,Unavailable,Available Glenmont (1) Clifton Park (5) ,AvailableQueensbury Aviation Mall - Sears 
2021-04-12 18:25:16,Available Albany Colonie Schenectady Troy Wynantskill ,Unavailable,AvailableSUNY Albany ,Available Schenectady (15) Albany (0) Rotterdam (11) ,Unavailable,Available Albany Albany,Unavailable,Available Glenmont (1) Clifton Park (5) ,AvailableQueensbury Aviation Mall - Sears 
2021-04-12 18:20:18,Available Albany Colonie Schenectady Troy Wynantskill ,Unavailable,AvailableSUNY Albany ,Available Schenectady (15) Albany (0) Rotterdam (11) ,Unavailable,Available Albany Albany Latham,Unavailable,Available Glenmont (1) Clifton Park (4) ,AvailableQueensbury Aviation Mall - Sears 
2021-04-12 18:15:19,Available Albany Colonie Schenectady Troy Wynantskill ,Unavailable,AvailableSUNY Albany ,Available Schenectady (15) Albany (0) Rotterdam (11) ,Unavailable,Available Albany Albany Ballston Spa,Unavailable,Available Clifton Park (4) ,AvailableQueensbury Aviation Mall - Sears 
2021-04-12 18:10:17,Available Albany Colonie Schenectady Troy Wynantskill ,Unavailable,AvailableSUNY Albany ,Available Schenectady (16) Albany (0) Rotterdam (11) ,Unavailable,Available Albany Albany Ballston Spa,Unavailable,Available Clifton Park (4) ,AvailableQueensbury Aviation Mall - Sears 
2021-04-12 18:05:25,Available Albany Colonie Schenectady Troy Wynantskill ,Unavailable,AvailableSUNY Albany ,Available Schenectady (16) Albany (0) Rotterdam (11) ,Unavailable,Available Albany Albany Ballston Spa Troy,Unavailable,Available Clifton Park (4) ,AvailableQueensbury Aviation Mall - Sears 
2021-04-12 18:00:16,Available Albany Colonie Schenectady Troy Wynantskill ,Unavailable,AvailableSUNY Albany ,Available Schenectady (18) Albany (0) Rotterdam (11) ,Unavailable,Available Albany Albany Ballston Spa Troy,Unavailable,Available Clifton Park (1) ,AvailableQueensbury Aviation Mall - Sears 
2021-04-12 17:55:56,Available Albany Colonie Schenectady Troy Wynantskill ,Unavailable,AvailableSUNY Albany ,Available Schenectady (18) Albany (0) Rotterdam (11) ,Unavailable,Available Albany Albany Ballston Spa Troy,Unavailable,Available Clifton Park (1) ,AvailableQueensbury Aviation Mall - Sears 
2021-04-12 17:50:18,Available Albany Colonie Glenville Schenectady Troy Wynantskill ,Unavailable,AvailableSUNY Albany ,Available Schenectady (18) Albany (0) Rotterdam (11) ,Unavailable,Available Albany Albany Troy,Unavailable,Available Clifton Park (1) ,AvailableQueensbury Aviation Mall - Sears 
2021-04-12 17:45:21,Available Albany Colonie Glenville Schenectady Troy Wynantskill ,Unavailable,AvailableSUNY Albany ,Available Schenectady (18) Albany (0) Rotterdam (11) ,Unavailable,Available Albany Albany Troy,Unavailable,Available Glenmont (1) ,AvailableQueensbury Aviation Mall - Sears 
2021-04-12 17:40:21,Available Albany Colonie Glenville Schenectady Troy Wynantskill ,Unavailable,AvailableSUNY Albany ,Available Schenectady (18) Albany (0) Rotterdam (11) ,Unavailable,Available Albany Albany Troy,Unavailable,Available Glenmont (1) ,AvailableQueensbury Aviation Mall - Sears 
2021-04-12 17:35:17,Available Albany Colonie Schenectady Troy Wynantskill ,Unavailable,AvailableSUNY Albany ,Available Schenectady (18) Albany (0) Rotterdam (11) ,Unavailable,Available Albany Albany Troy,Unavailable,Available Glenmont (1) ,AvailableQueensbury Aviation Mall - Sears 
2021-04-12 17:30:20,Available Albany Colonie Schenectady Troy Wynantskill ,Unavailable,AvailableSUNY Albany ,Available Schenectady (18) Albany (0) Rotterdam (12) ,Unavailable,Available Albany Albany Troy,Unavailable,Available Glenmont (1) ,AvailableQueensbury Aviation Mall - Sears 
2021-04-12 17:25:25,Available Albany Colonie Schenectady Troy Wynantskill ,Unavailable,AvailableSUNY Albany ,Available Schenectady (18) Albany (0) Rotterdam (12) ,Unavailable,Available Albany Albany Troy,Unavailable,Available Glenmont (1) ,AvailableQueensbury Aviation Mall - Sears 
2021-04-12 17:20:26,Available Albany Colonie Queensbury Schenectady Troy Wynantskill ,Unavailable,AvailableSUNY Albany ,Available Schenectady (19) Albany (0) Rotterdam (12) ,Unavailable,Available Albany Albany,Unavailable,Available Glenmont (1) ,AvailableQueensbury Aviation Mall - Sears 
2021-04-12 17:15:24,Available Albany Colonie Queensbury Schenectady Troy Wynantskill ,Unavailable,AvailableSUNY Albany ,Available Schenectady (19) Albany (0) Rotterdam (12) ,Unavailable,Available Albany Albany,Unavailable,Available Clifton Park (1) ,AvailableQueensbury Aviation Mall - Sears 
2021-04-12 17:10:29,Available Albany Colonie Queensbury Schenectady Troy Wynantskill ,Unavailable,AvailableSUNY Albany ,Available Schenectady (19) Albany (0) Rotterdam (12) ,Unavailable,Available Albany Albany,Unavailable,Available Clifton Park (1) ,AvailableQueensbury Aviation Mall - Sears 
2021-04-12 17:05:20,Available Albany Colonie Schenectady Troy Wynantskill ,Unavailable,AvailableSUNY Albany ,Available Schenectady (19) Albany (0) Rotterdam (12) ,Unavailable,Available Albany Albany,Unavailable,Available Clifton Park (1) ,AvailableQueensbury Aviation Mall - Sears 
2021-04-12 17:00:25,Available Albany Colonie Schenectady Troy Wynantskill ,Unavailable,AvailableSUNY Albany ,Available Schenectady (19) Albany (0) Rotterdam (13) ,Unavailable,Available Albany Albany,Unavailable,Available Glenmont (1) Clifton Park (1) ,AvailableQueensbury Aviation Mall - Sears 
2021-04-12 16:55:28,Available Albany Colonie Schenectady Troy Wynantskill ,Unavailable,AvailableSUNY Albany ,Available Schenectady (19) Albany (0) Rotterdam (13) ,Unavailable,Available Albany Albany Troy,Unavailable,Available Glenmont (1) Clifton Park (1) Amsterdam (2) ,AvailableQueensbury Aviation Mall - Sears 
2021-04-12 16:50:23,Available Albany Colonie Schenectady Troy Wynantskill ,Available Saratoga(1),AvailableSUNY Albany ,Available Schenectady (19) Albany (0) Rotterdam (13) ,Unavailable,Available Albany Albany Troy,Unavailable,Available Glenmont (1) Clifton Park (1) Amsterdam (2) ,AvailableQueensbury Aviation Mall - Sears 
2021-04-12 16:45:24,Available Albany Colonie Schenectady Troy Wynantskill ,Available Saratoga(1),AvailableSUNY Albany ,Available Schenectady (21) Albany (0) Rotterdam (13) ,Unavailable,Available Albany Albany Voorheesville Troy,Unavailable,Available Glenmont (1) Albany (1) Clifton Park (1) Amsterdam (2) ,AvailableQueensbury Aviation Mall - Sears 
2021-04-12 16:40:19,Available Albany Colonie Schenectady Troy Wynantskill ,Available Saratoga(1),AvailableSUNY Albany ,Available Schenectady (21) Albany (0) Rotterdam (13) ,Unavailable,Available Albany Albany Voorheesville Troy,Unavailable,Available Glenmont (1) Albany (1) Clifton Park (1) Amsterdam (2) ,AvailableQueensbury Aviation Mall - Sears 
2021-04-12 16:35:23,Available Albany Colonie Schenectady Troy Wynantskill ,Available Saratoga(1),AvailableSUNY Albany ,Available Schenectady (24) Albany (0) Rotterdam (13) ,Unavailable,Available Albany Albany Voorheesville Troy,Unavailable,Available Glenmont (1) Albany (1) Clifton Park (1) Amsterdam (2) ,AvailableQueensbury Aviation Mall - Sears 
2021-04-12 16:30:22,Available Albany Colonie Schenectady Troy Wynantskill ,Available Saratoga(1),AvailableSUNY Albany ,Available Schenectady (24) Albany (0) Rotterdam (13) ,Unavailable,Available Albany Albany Voorheesville Troy,Unavailable,Available Glenmont (1) Albany (1) Clifton Park (1) Amsterdam (2) ,AvailableQueensbury Aviation Mall - Sears 
